Row.ID,Order.ID,Customer.Name,Order.Date,Order.Priority,Order.Quantity,Sales,Discount,Ship.Mode,Profit,Unit.Price,Shipping.Cost,Region,Customer.Segment,Product.Category,Product.Container,Product.Base.Margin,Ship.Date,Return.Status
457,48067,Jennifer Braxton,29-06-2012,Low,31,3229.66,0.05,Express Air,695.06,125.99,3,Atlantic,Small Business,Technology,Small Box,0.59,01-07-2012,0
458,48199,Erica Bern,18-01-2009,Not Specified,47,672.46,0.1,Regular Air,279.74,15.74,1.39,Atlantic,Corporate,Office Supplies,Small Box,0.4,21-01-2009,0
459,49029,Jim Sink,20-05-2012,High,49,8223.07,0.06,Express Air,2549.4,195.99,3.99,Atlantic,Corporate,Technology,Small Box,0.59,22-05-2012,0
460,49216,Noah Childs,19-03-2009,High,11,259.69,0.1,Regular Air,-45.82,24.92,12.98,Atlantic,Home Office,Office Supplies,Small Box,0.39,19-03-2009,0
461,49990,Evan Minnotte,05-09-2009,Not Specified,11,5155.35,0,Delivery Truck,501.51,442.14,14.7,Prarie,Corporate,Technology,Jumbo Drum,0.56,05-09-2009,0
462,50081,Guy Armstrong,03-11-2009,Not Specified,7,538.51,0,Delivery Truck,-88.75,70.98,26.74,Prarie,Corporate,Furniture,Jumbo Box,0.6,04-11-2009,1
463,50404,Guy Armstrong,26-03-2011,High,18,3780.43,0.05,Regular Air,905.57,210.55,9.99,Prarie,Corporate,Office Supplies,Small Box,0.6,27-03-2011,0
464,50784,Chuck Magee,10-02-2012,High,20,638.72,0.04,Regular Air,-130.88,32.98,5.5,Prarie,Corporate,Technology,Small Box,0.75,11-02-2012,0
465,50850,Greg Guthrie,06-05-2009,Critical,37,1599.54,0,Regular Air,578.14,40.98,7.47,Prarie,Small Business,Office Supplies,Small Box,0.37,08-05-2009,1
466,51075,Carlos Soltero,23-11-2010,Not Specified,43,1290.2065,0.06,Express Air,-160.68,35.99,5,Prarie,Small Business,Technology,Wrap Bag,0.82,25-11-2010,1
467,51461,Greg Guthrie,10-02-2011,Not Specified,43,858.53,0.07,Regular Air,-97.54,19.99,11.17,Prarie,Corporate,Furniture,Large Box,0.6,12-02-2011,0
468,51558,Greg Guthrie,29-03-2010,Not Specified,34,245.4,0,Regular Air,-87.27,6.68,6.92,Prarie,Corporate,Office Supplies,Small Box,0.37,29-03-2010,0
469,52130,Carlos Soltero,05-09-2012,Low,13,63.33,0,Regular Air,-39.96,4.13,5.34,Prarie,Consumer,Office Supplies,Small Box,0.38,07-09-2012,0
470,52482,Greg Guthrie,31-01-2011,Critical,21,848.2,0.06,Express Air,163.78,40.98,5.33,Prarie,Corporate,Office Supplies,Small Box,0.57,31-01-2011,0
471,53410,Christopher Schild,07-08-2009,Critical,44,642.8,0.08,Regular Air,-253.11,14.81,13.32,Prarie,Corporate,Office Supplies,Small Box,0.43,09-08-2009,0
472,53477,Joy Smith,05-05-2012,High,32,3114.05,0.01,Delivery Truck,-1207.18,95.95,74.35,Prarie,Corporate,Furniture,Jumbo Drum,0.57,07-05-2012,0
473,53508,Joy Smith,10-11-2009,High,13,1072.22,0.03,Regular Air,149.64,80.98,7.18,Prarie,Consumer,Technology,Small Box,0.48,12-11-2009,0
474,53703,Guy Armstrong,14-06-2010,Not Specified,14,1966.26,0.06,Regular Air,-34.79,140.85,19.99,Prarie,Corporate,Office Supplies,Small Box,0.73,15-06-2010,0
475,54115,Brian Moss,07-01-2012,Low,24,114.17,0.01,Regular Air,-80.05,4.37,5.15,Prarie,Corporate,Office Supplies,Small Box,0.59,12-01-2012,0
476,54437,Logan Haushalter,19-12-2010,High,15,653.871,0.09,Regular Air,-311.05,55.99,5,Prarie,Corporate,Technology,Small Pack,0.83,19-12-2010,0
477,54501,Guy Armstrong,29-11-2012,Critical,36,2039.082,0.01,Regular Air,481.7,65.99,4.99,Prarie,Corporate,Technology,Small Box,0.57,30-11-2012,0
478,54753,Christopher Schild,18-04-2009,Medium,36,4711.244,0.06,Regular Air,1380.32,155.99,3.9,Prarie,Corporate,Technology,Small Box,0.55,19-04-2009,0
479,55138,Jim Sink,24-09-2009,High,22,1132.54,0,Regular Air,-628.38,48.91,35,Prarie,Corporate,Office Supplies,Large Box,0.83,25-09-2009,0
480,55271,Carlos Soltero,11-03-2011,Medium,16,1648.33,0.07,Delivery Truck,-210.14,100.89,42,Prarie,Consumer,Furniture,Jumbo Drum,0.61,13-03-2011,0
481,55331,Jennifer Braxton,13-12-2010,High,13,50.35,0.05,Regular Air,-8.24,3.69,2.5,Prarie,Small Business,Office Supplies,Small Box,0.39,15-12-2010,0
482,55618,Brian Moss,21-01-2012,Medium,48,1494.232,0.04,Regular Air,479.95,35.99,1.25,Prarie,Corporate,Technology,Small Pack,0.57,22-01-2012,1
483,56645,Harold Engle,06-01-2012,Low,46,1483.49,0.02,Regular Air,65.82,30.98,17.08,Prarie,Home Office,Office Supplies,Small Box,0.4,06-01-2012,0
484,56803,Carlos Soltero,10-12-2009,Not Specified,42,258.19,0.1,Regular Air,-103.27,6.48,5.9,Prarie,Small Business,Office Supplies,Small Box,0.37,10-12-2009,0
485,57159,Hilary Holden,12-02-2010,Critical,17,4621.1,0.09,Delivery Truck,-635.65,280.98,57,Prarie,Corporate,Furniture,Jumbo Drum,0.78,13-02-2010,0
486,57507,Logan Haushalter,26-06-2009,Critical,10,155.45,0.03,Regular Air,-19.68,15.01,8.4,Prarie,Corporate,Office Supplies,Small Box,0.39,29-06-2009,0
487,57922,Guy Armstrong,08-02-2011,Critical,50,343.26,0.04,Regular Air,-287.28,6.84,8.37,Prarie,Corporate,Office Supplies,Small Pack,0.58,08-02-2011,0
488,58117,Erica Bern,20-02-2011,Critical,42,134.86,0.04,Regular Air,-62.84,3.14,1.92,Prarie,Corporate,Office Supplies,Wrap Bag,0.84,21-02-2011,0
489,58278,Logan Haushalter,10-09-2012,High,37,3512.9,0.08,Regular Air,2093.7,99.23,8.99,Prarie,Corporate,Furniture,Small Pack,0.35,12-09-2012,0
490,58502,Harold Engle,12-02-2010,Critical,23,5186.31,0.03,Delivery Truck,1009.38,226.67,28.16,Prarie,Consumer,Furniture,Jumbo Drum,0.59,14-02-2010,0
491,58788,Christopher Schild,01-02-2010,Low,31,983.78,0.04,Regular Air,43.72,30.98,6.5,Prarie,Corporate,Technology,Small Box,0.64,03-02-2010,0
492,58947,Helen Abelman,26-09-2011,Not Specified,48,410.15,0.01,Regular Air,102.58,8.01,2.87,Prarie,Home Office,Office Supplies,Wrap Bag,0.4,26-09-2011,0
493,59074,Jack Lebron,12-08-2010,Low,37,589.63,0.03,Regular Air,70.8,14.98,8.99,West,Corporate,Furniture,Small Pack,0.39,14-08-2010,0
494,59233,Jack Lebron,20-08-2010,High,3,336.84,0.08,Delivery Truck,-160.46,100.98,35.84,West,Corporate,Furniture,Jumbo Box,0.62,22-08-2010,0
495,59425,Giulietta Baptist,17-05-2012,Medium,24,2094.12,0,Regular Air,717.12,83.1,6.13,West,Home Office,Technology,Small Box,0.45,19-05-2012,0
496,59750,Jim Sink,09-07-2010,Low,34,223.59,0.04,Regular Air,-66.05,6.48,5.74,West,Corporate,Office Supplies,Small Box,0.37,13-07-2010,0
497,35,Julie Creighton,22-10-2011,Not Specified,30,288.56,0.03,Regular Air,60.72,9.11,2.25,West,Corporate,Office Supplies,Wrap Bag,0.52,23-10-2011,0
498,294,Sanjit Chand,15-07-2010,Medium,35,6375.28,0.06,Regular Air,489.02,193.17,19.99,West,Home Office,Office Supplies,Small Box,0.71,16-07-2010,0
499,450,Matt Collins,04-03-2011,Not Specified,29,1000.78,0.05,Express Air,109.33,34.58,8.99,West,Consumer,Office Supplies,Small Pack,0.56,05-03-2011,0
500,1028,Matt Collins,05-01-2009,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,West,Consumer,Technology,Small Pack,0.4,06-01-2009,0
501,1314,Justin Knight,12-05-2009,Medium,4,42.58,0,Regular Air,-7.61,9.27,4.39,West,Corporate,Office Supplies,Wrap Bag,0.38,14-05-2009,0
502,2279,Rob Haberlin,22-02-2010,Medium,49,4577.18,0,Delivery Truck,205.83,90.98,30,West,Corporate,Furniture,Jumbo Drum,0.61,23-02-2010,0
503,2465,Rob Haberlin,23-06-2011,Critical,28,1082.45,0.04,Regular Air,271.87,39.48,1.99,West,Consumer,Technology,Small Pack,0.54,25-06-2011,0
504,2530,Rob Haberlin,20-03-2009,Medium,9,23.46,0.06,Regular Air,4.58,2.61,0.5,West,Corporate,Office Supplies,Small Box,0.39,22-03-2009,0
505,2883,Rob Haberlin,22-01-2011,Low,34,2154.34,0.1,Regular Air,177.66,64.98,6.88,West,Consumer,Office Supplies,Small Box,0.73,24-01-2011,0
506,3362,Christina Vanderzanden,28-07-2011,Low,40,1699.52,0.04,Regular Air,734.75,40.98,1.99,West,Small Business,Technology,Small Pack,0.44,01-08-2011,0
507,5318,Matt Collins,03-04-2010,High,8,1042.25,0.08,Regular Air,195.16,131.12,0.99,West,Consumer,Office Supplies,Small Box,0.55,05-04-2010,0
508,5988,Sanjit Chand,21-11-2010,Not Specified,40,19109.61,0.1,Express Air,-379.29,499.99,24.49,West,Home Office,Technology,Large Box,0.36,22-11-2010,0
509,6115,Matt Collins,11-09-2010,Medium,25,409.08,0.1,Regular Air,78.86,17.78,5.03,West,Consumer,Furniture,Small Box,0.54,12-09-2010,0
510,6337,Justin Knight,31-08-2011,Not Specified,48,3397.72,0.01,Regular Air,-912.08,70.71,37.58,West,Corporate,Furniture,Wrap Bag,0.78,02-09-2011,0
511,6434,Rob Haberlin,07-06-2009,High,13,59.58,0.07,Regular Air,14.49,4.76,0.88,West,Corporate,Office Supplies,Wrap Bag,0.39,07-06-2009,0
512,7136,Lena Cacioppo,22-03-2009,High,17,642.9,0.07,Regular Air,88.72,39.48,1.99,West,Home Office,Technology,Small Pack,0.54,24-03-2009,0
513,7489,Kimberly Carter,30-09-2010,Critical,38,6900.13,0.01,Delivery Truck,552.97,180.98,23.58,West,Home Office,Furniture,Jumbo Box,0.74,03-10-2010,0
514,7968,Gene Hale,15-09-2010,Low,10,1449.21,0.06,Delivery Truck,-270,150.98,30,West,Consumer,Furniture,Jumbo Drum,0.74,15-09-2010,0
515,8227,Christina Vanderzanden,10-01-2010,Not Specified,32,162.25,0.05,Express Air,-43.21,4.77,2.39,West,Small Business,Technology,Small Pack,0.72,11-01-2010,0
516,9123,Matt Collins,26-06-2010,Critical,27,384.9,0.07,Express Air,-108.28,14.03,9.37,West,Consumer,Office Supplies,Small Box,0.56,27-06-2010,0
517,9792,Sally Knutson,23-07-2011,Low,14,84.09,0.02,Regular Air,-73.14,5.4,7.78,West,Consumer,Office Supplies,Small Box,0.37,23-07-2011,0
518,9860,Kimberly Carter,10-10-2010,Critical,43,319.69,0,Regular Air,-73.66,7.28,3.52,West,Home Office,Technology,Small Pack,0.68,11-10-2010,0
519,10310,Christina Vanderzanden,05-02-2009,Low,48,139.86,0.07,Regular Air,9.59,2.88,1.01,West,Small Business,Office Supplies,Wrap Bag,0.55,09-02-2009,0
520,10369,Kimberly Carter,09-11-2011,Low,4,27.34,0.06,Regular Air,-12.38,5.78,4.96,West,Home Office,Office Supplies,Small Box,0.36,11-11-2011,0
521,10692,Rob Haberlin,26-07-2009,Low,26,100.41,0.04,Regular Air,-69.91,3.57,4.17,West,Corporate,Office Supplies,Small Pack,0.59,28-07-2009,0
522,11553,Justin Knight,18-04-2009,Medium,28,1350.34,0.1,Express Air,-517.17,52.99,19.99,West,Corporate,Office Supplies,Small Box,0.81,19-04-2009,0
523,11776,Christina Vanderzanden,24-02-2012,Low,40,57.24,0.04,Express Air,-14.1,1.26,0.7,West,Small Business,Office Supplies,Wrap Bag,0.81,24-02-2012,0
524,11782,Marina Lichtenstein,28-07-2012,Low,46,247.21,0.02,Regular Air,-63.72,4.98,4.75,West,Corporate,Office Supplies,Small Box,0.36,02-08-2012,0
525,12199,Justin Knight,14-12-2011,Low,2,19,0.01,Regular Air,-10.73,6.54,5.27,West,Corporate,Office Supplies,Small Box,0.36,19-12-2011,0
526,14275,Gene Hale,13-06-2010,Low,20,42.22,0.04,Regular Air,-7.73,2.08,1.49,West,Consumer,Office Supplies,Small Box,0.36,15-06-2010,0
527,14535,Gene Hale,01-10-2010,Not Specified,22,245.96,0.03,Regular Air,-33.82,11.29,5.03,West,Consumer,Office Supplies,Small Box,0.59,02-10-2010,0
528,15329,Rob Haberlin,27-04-2012,High,34,1014.87,0.04,Express Air,319.52,29.89,1.99,West,Consumer,Technology,Small Pack,0.5,27-04-2012,0
529,15621,Gene Hale,24-09-2011,Critical,18,35.51,0.02,Express Air,-13.95,1.68,1.57,West,Consumer,Office Supplies,Wrap Bag,0.59,25-09-2011,0
530,17826,Michelle Arnett,30-06-2012,High,18,78.93,0.04,Regular Air,-88.61,3.89,7.01,West,Home Office,Office Supplies,Small Box,0.37,01-07-2012,0
531,17926,Sally Knutson,10-11-2011,Critical,37,608.33,0.02,Regular Air,-70.04,15.31,8.78,West,Consumer,Office Supplies,Small Box,0.57,12-11-2011,0
532,18247,Rob Haberlin,05-11-2009,Not Specified,20,155.8,0,Regular Air,27.22,7.59,4,West,Corporate,Furniture,Wrap Bag,0.42,06-11-2009,0
533,18471,Justin Knight,19-02-2009,Not Specified,37,226.65,0,Regular Air,46.41,5.98,0.96,West,Corporate,Office Supplies,Wrap Bag,0.6,20-02-2009,0
534,19813,Lena Cacioppo,02-03-2010,Critical,29,1098.506,0.05,Regular Air,218.73,45.99,2.5,West,Home Office,Technology,Small Box,0.56,03-03-2010,0
535,20322,Seth Vernon,28-06-2009,Critical,46,160.27,0.06,Regular Air,-183.36,3.58,5.47,West,Home Office,Office Supplies,Small Box,0.37,30-06-2009,0
536,20422,Gene Hale,26-01-2009,High,30,447.33,0.03,Regular Air,115.21,14.34,5,West,Consumer,Furniture,Small Pack,0.49,27-01-2009,0
537,20448,Luke Weiss,02-08-2011,Critical,23,104.82,0.02,Express Air,6.84,3.69,2.5,West,Corporate,Office Supplies,Small Box,0.39,03-08-2011,0
538,21892,Justin Knight,04-07-2010,High,6,34.88,0.06,Regular Air,-18.34,4.91,4.97,West,Corporate,Office Supplies,Small Box,0.38,06-07-2010,0
539,22980,Rob Haberlin,01-10-2012,Not Specified,17,224.09,0,Regular Air,-27.92,12.44,6.27,West,Consumer,Office Supplies,Medium Box,0.57,02-10-2012,0
540,23907,Julie Creighton,14-07-2011,Not Specified,7,384.2,0.05,Regular Air,-164.46,65.99,2.5,West,Corporate,Technology,Small Box,0.55,14-07-2011,0
541,24064,Sanjit Chand,25-07-2010,Medium,23,6366.52,0.07,Delivery Truck,935.8,297.64,14.7,West,Home Office,Technology,Jumbo Drum,0.57,28-07-2010,0
542,24132,Justin Knight,06-07-2009,Low,4,31.01,0.03,Regular Air,-4.49,6.75,2.99,West,Corporate,Office Supplies,Small Box,0.35,11-07-2009,0
543,24576,Luke Weiss,11-12-2012,Not Specified,29,531.063,0.03,Regular Air,24.56,20.99,4.81,West,Corporate,Technology,Medium Box,0.58,13-12-2012,0
544,25248,Christina Vanderzanden,01-12-2011,Medium,33,271.14,0.05,Express Air,29.21,8.33,1.99,West,Small Business,Technology,Small Pack,0.52,03-12-2011,0
545,25475,Lena Cacioppo,04-04-2009,Critical,49,305.96,0.06,Regular Air,-191.49,6.48,7.49,West,Home Office,Office Supplies,Small Box,0.37,04-04-2009,0
546,26978,Seth Vernon,25-06-2010,Medium,2,48.84,0.01,Regular Air,-21.2,18.97,9.03,West,Home Office,Office Supplies,Small Box,0.37,26-06-2010,0
547,27105,Sanjit Chand,16-02-2011,Not Specified,37,223.74,0.01,Regular Air,39.63,5.98,2.5,West,Home Office,Office Supplies,Small Box,0.36,17-02-2011,0
548,28068,Julie Creighton,26-08-2010,Low,23,631.99,0.08,Regular Air,-43.96,27.48,4,West,Corporate,Technology,Small Box,0.75,28-08-2010,0
549,28802,Sanjit Chand,04-11-2010,High,23,413.8,0.08,Express Air,51.36,17.67,8.99,West,Home Office,Furniture,Small Pack,0.47,06-11-2010,0
550,28839,Anthony Johnson,28-04-2009,Low,30,102.95,0.06,Express Air,-175.86,3.34,7.49,West,Small Business,Office Supplies,Wrap Bag,0.54,30-04-2009,0
551,29252,Anthony Johnson,06-08-2009,Low,9,65.81,0.01,Regular Air,-15.44,6.48,5.19,West,Small Business,Office Supplies,Small Box,0.37,10-08-2009,0
552,31941,Kimberly Carter,18-03-2009,Medium,32,2564.45,0.01,Express Air,650.73,78.65,13.99,West,Small Business,Office Supplies,Medium Box,0.52,19-03-2009,0
553,32418,Marina Lichtenstein,05-01-2009,Not Specified,5,1244.19,0.08,Delivery Truck,-131.31,243.98,43.32,West,Corporate,Furniture,Jumbo Drum,0.55,06-01-2009,0
554,34241,Sanjit Chand,08-10-2012,Low,4,207.55,0.08,Regular Air,16.23,52.71,2.5,West,Home Office,Office Supplies,Small Box,0.36,08-10-2012,0
555,34816,Sally Knutson,05-11-2010,Not Specified,29,1158.45,0.1,Regular Air,267.16,41.71,4.5,West,Corporate,Office Supplies,Small Box,0.56,05-11-2010,0
556,35011,Luke Weiss,10-12-2012,Not Specified,14,154.45,0.09,Regular Air,-2.31,10.98,3.37,West,Corporate,Office Supplies,Small Pack,0.57,12-12-2012,0
557,36068,Anthony Johnson,05-02-2009,Critical,23,6133.18,0.06,Delivery Truck,1243.17,279.81,23.19,West,Small Business,Office Supplies,Jumbo Drum,0.59,06-02-2009,0
558,36930,Michelle Arnett,28-09-2011,Medium,34,2632.4755,0.01,Regular Air,1325.82,85.99,3.3,West,Home Office,Technology,Small Pack,0.37,30-09-2011,0
559,37315,Luke Weiss,05-06-2012,Low,43,170.81,0.1,Regular Air,-133.68,4.28,5.17,West,Corporate,Office Supplies,Small Box,0.4,12-06-2012,0
560,37925,Luke Weiss,26-09-2010,Medium,46,3780.16,0.1,Delivery Truck,1265.82,90.97,14,West,Corporate,Technology,Jumbo Drum,0.36,27-09-2010,0
561,38021,Rob Haberlin,21-01-2009,Medium,46,1482.01,0.02,Regular Air,709.33,30.44,1.49,West,Corporate,Office Supplies,Small Box,0.37,23-01-2009,0
562,38336,Julie Creighton,05-10-2012,Critical,14,91.75,0.07,Regular Air,2.82,6.75,2.99,West,Corporate,Office Supplies,Small Box,0.35,06-10-2012,0
563,38565,Justin Knight,25-03-2009,Critical,20,234.09,0.01,Express Air,-11.69,10.64,5.16,West,Corporate,Furniture,Small Box,0.57,27-03-2009,0
564,39783,Sally Knutson,20-09-2012,Not Specified,19,82.43,0.04,Regular Air,-94.76,4.06,6.89,West,Corporate,Office Supplies,Small Box,0.6,22-09-2012,0
565,42500,Michelle Arnett,05-02-2010,Not Specified,39,1836.06,0.04,Regular Air,437.07,48.92,4.5,West,Home Office,Office Supplies,Small Box,0.59,07-02-2010,0
566,44162,Julie Creighton,19-03-2010,High,46,507.64,0.04,Regular Air,42.76,10.98,3.37,West,Corporate,Office Supplies,Small Pack,0.57,20-03-2010,0
567,44256,Sally Knutson,19-11-2011,Low,39,301.36,0.09,Regular Air,48.45,8.01,2.87,West,Corporate,Office Supplies,Wrap Bag,0.4,28-11-2011,0
568,44320,Sally Knutson,29-04-2009,Medium,49,7002.08,0.1,Regular Air,-1640.51,154.13,69,West,Corporate,Furniture,Large Box,0.68,30-04-2009,0
569,45377,Kimberly Carter,03-04-2011,Low,47,91.43,0.08,Regular Air,-22.9,2.08,1.49,West,Home Office,Office Supplies,Small Box,0.38,05-04-2011,0
570,47367,Rob Haberlin,16-04-2011,Medium,7,27.99,0.06,Regular Air,-0.17,3.8,1.49,West,Corporate,Office Supplies,Small Box,0.38,16-04-2011,0
571,47750,Sally Knutson,15-06-2010,Low,37,102.46,0.08,Regular Air,36.64,2.88,0.5,West,Corporate,Office Supplies,Small Box,0.39,20-06-2010,0
572,48388,Marina Lichtenstein,09-08-2009,High,3,21.64,0.08,Regular Air,-13.33,5.74,5.01,West,Corporate,Office Supplies,Small Box,0.39,11-08-2009,0
573,49059,Christina DeMoss,20-09-2009,Medium,48,128,0.09,Regular Air,45.51,2.89,0.5,West,Home Office,Office Supplies,Small Box,0.38,22-09-2009,0
574,49510,Luke Weiss,20-03-2012,Critical,16,44.1,0.04,Regular Air,-6.22,2.58,1.3,West,Corporate,Office Supplies,Wrap Bag,0.59,21-03-2012,1
575,49634,Sally Knutson,23-03-2012,Not Specified,45,132.31,0.02,Regular Air,10.91,2.88,1.49,West,Consumer,Office Supplies,Small Box,0.36,25-03-2012,0
576,50210,Michelle Arnett,19-07-2010,Low,47,178.51,0,Regular Air,82.3,3.75,0.5,West,Home Office,Office Supplies,Small Box,0.37,24-07-2010,0
577,50503,Sanjit Chand,21-11-2012,Medium,28,1538.8655,0.05,Regular Air,-186.33,65.99,19.99,West,Home Office,Technology,Small Box,0.59,23-11-2012,0
578,50816,Anthony Johnson,27-03-2009,High,25,286.07,0.07,Regular Air,-35.94,11.97,4.98,West,Small Business,Office Supplies,Small Box,0.58,29-03-2009,0
579,51073,Luke Weiss,14-05-2010,Not Specified,17,2475.08,0,Express Air,958.8,136.98,24.49,West,Corporate,Furniture,Large Box,0.59,16-05-2010,0
580,51584,Rob Haberlin,17-10-2010,Critical,48,5620.2,0.01,Delivery Truck,176.04,110.98,30,West,Corporate,Furniture,Jumbo Drum,0.71,18-10-2010,0
581,51879,Monica Federle,24-08-2010,Not Specified,26,1382.31,0.03,Regular Air,372.26,51.94,19.99,West,Corporate,Furniture,Small Box,0.44,26-08-2010,1
582,52288,Kimberly Carter,10-08-2011,High,19,1410.44,0.07,Regular Air,545.11,78.69,19.99,West,Home Office,Furniture,Small Box,0.43,11-08-2011,1
583,53190,Michelle Arnett,24-09-2009,Medium,10,268.18,0.06,Regular Air,74.64,28.53,1.49,West,Home Office,Office Supplies,Small Box,0.38,27-09-2009,0
584,53536,Sanjit Chand,30-10-2012,High,35,738.69,0.1,Regular Air,109.16,22.98,7.58,West,Home Office,Furniture,Small Box,0.51,01-11-2012,1
585,53572,Marina Lichtenstein,07-05-2010,Medium,17,184.09,0.07,Regular Air,4.79,11.09,5.25,West,Corporate,Office Supplies,Small Box,0.36,08-05-2010,0
586,53825,Joy Smith,09-04-2011,Low,36,1646.05,0.08,Regular Air,649.8,48.04,7.23,West,Consumer,Office Supplies,Small Box,0.37,11-04-2011,0
587,53863,Christina DeMoss,03-06-2010,High,46,7807.45,0.02,Express Air,1660.15,161.55,19.99,West,Home Office,Office Supplies,Small Box,0.66,06-06-2010,0
588,54119,Monica Federle,22-05-2010,Medium,45,261,0.04,Express Air,-43.45,5.81,3.37,West,Corporate,Office Supplies,Wrap Bag,0.54,23-05-2010,1
589,56224,Michelle Arnett,25-10-2012,Medium,35,144.06,0.01,Regular Air,-117.27,3.81,5.44,West,Home Office,Office Supplies,Small Box,0.36,27-10-2012,0
590,56293,Michelle Arnett,05-01-2010,Not Specified,34,702.79,0.04,Regular Air,-44.81,19.99,11.17,West,Home Office,Furniture,Large Box,0.6,05-01-2010,0
591,57959,Sally Knutson,30-12-2011,Medium,40,239.86,0.04,Regular Air,-32.06,5.81,3.37,West,Consumer,Office Supplies,Wrap Bag,0.54,31-12-2011,0
592,58500,Christina DeMoss,14-02-2011,Low,17,1529.014,0.07,Regular Air,14.01,110.99,8.99,West,Home Office,Technology,Small Box,0.57,14-02-2011,1
593,59584,Joy Smith,28-05-2010,Medium,3,336.84,0.08,Delivery Truck,-160.46,100.98,35.84,West,Consumer,Furniture,Jumbo Box,0.62,29-05-2010,0
594,261,Sonia Sunley,28-06-2010,Medium,47,5677.609,0.04,Regular Air,1680.79,140.99,4.2,West,Small Business,Technology,Small Box,0.59,29-06-2010,0
595,928,Anthony O'Donnell,01-03-2011,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,West,Consumer,Office Supplies,Small Box,0.57,06-03-2011,1
596,1282,Emily Grady,27-02-2012,Not Specified,26,892.38,0,Regular Air,366.48,31.78,1.99,West,Home Office,Technology,Small Pack,0.42,29-02-2012,0
597,1856,Alex Avila,19-03-2012,Not Specified,24,1449.3,0.08,Regular Air,-712.14,60.98,49,West,Home Office,Office Supplies,Large Box,0.59,21-03-2012,0
598,1925,Brian Moss,04-03-2012,Critical,7,1874.37,0.08,Regular Air,67.84,276.2,24.49,West,Corporate,Furniture,Large Box,0.36,05-03-2012,0
599,2848,Emily Grady,09-03-2012,Critical,35,1476.39,0.06,Express Air,-303.62,43.31,15.9,West,Home Office,Furniture,Medium Box,0.75,11-03-2012,0
600,5504,Anna Andreadi,05-01-2010,High,6,49.55,0.06,Express Air,-20.33,5.78,7.64,West,Small Business,Office Supplies,Small Box,0.36,07-01-2010,0
601,8390,Emily Grady,21-04-2012,Medium,24,715.4,0.08,Regular Air,-99.34,30.98,4,West,Home Office,Technology,Small Box,0.8,21-04-2012,0
602,8545,Barbara Fisher,17-06-2009,Low,25,113.75,0,Regular Air,-77.34,4.13,5.34,West,Small Business,Office Supplies,Small Box,0.38,21-06-2009,0
603,9573,Emily Grady,13-06-2012,Medium,41,133.23,0,Regular Air,-59.91,3.14,1.92,West,Home Office,Office Supplies,Wrap Bag,0.84,14-06-2012,0
604,9892,Kelly Williams,16-07-2012,Medium,50,1406.64,0.02,Regular Air,424.36,27.18,8.23,West,Corporate,Office Supplies,Small Box,0.38,17-07-2012,0
605,10048,Sonia Sunley,15-05-2009,Not Specified,46,3197.45,0.08,Regular Air,97.16,73.98,4,West,Corporate,Technology,Small Box,0.77,18-05-2009,0
