Order.Quantity,Sales,Discount,Profit,Unit.Price,Shipping.Cost,Product.Base.Margin,Customer.Name,Customer.Segment,Product.Category,Region,Order.Priority,Ship.Mode,Product.Container,Days_to_Ship,Order_Quarter,Order_Month,Order_Weekday,Order_Day,Ship_Month,Ship_Weekday,Ship_Day,Order_Day_cat,Ship_Day_cat
30,8363.650000,0.090000,763.330000,300.980000,64.730000,0.560000,Corinna Mitchell,Corporate,Furniture,Atlantic,Low,Delivery Truck,Jumbo Drum,-53,1,2,4,25,1,0,3,25,3
46,303.620000,0.020000,-59.980000,6.480000,2.740000,0.710000,Raymond Fair,Small Business,Technology,Atlantic,Low,Regular Air,Small Pack,214,2,5,4,6,12,1,6,6,6
34,334.660000,0.050000,132.560000,9.930000,1.090000,0.430000,Carlos Meador,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,1,1,3,5,13,3,6,14,13,14
35,1142.360000,0.020000,72.780000,30.730000,4.000000,0.750000,Karl Brown,Home Office,Technology,Atlantic,Not Specified,Regular Air,Small Box,3,3,9,5,19,9,1,22,19,22
14,1379.337500,0.080000,-78.540000,125.990000,4.200000,0.570000,Natalie Webber,Consumer,Technology,Atlantic,Low,Regular Air,Small Box,37,1,2,3,25,4,5,3,25,3
19,1825.420000,0.060000,1193.190000,99.230000,8.990000,0.350000,Eric Barreto,Consumer,Furniture,Atlantic,High,Regular Air,Small Pack,3,1,3,6,20,3,2,23,20,23
27,2654.160000,0.010000,600.930000,90.970000,28.000000,0.380000,Hunter Lopez,Consumer,Technology,Atlantic,Critical,Delivery Truck,Jumbo Drum,61,4,10,3,11,12,1,11,11,11
14,461.550000,0.090000,-12.000000,33.980000,19.990000,0.550000,Barry Franz,Corporate,Furniture,Atlantic,Medium,Regular Air,Small Box,0,4,11,0,29,11,0,29,29,29
9,799.980000,0.040000,15.360000,90.970000,14.000000,0.360000,Barry Franz,Corporate,Technology,Atlantic,Not Specified,Delivery Truck,Jumbo Drum,2,3,7,3,14,7,5,16,14,16
14,618.840000,0.050000,-200.840000,41.470000,34.200000,0.730000,Craig Yedwab,Corporate,Furniture,Atlantic,Medium,Regular Air,Wrap Bag,-206,4,12,2,5,5,6,13,5,13
6,177.670000,0.030000,39.630000,28.530000,1.490000,0.380000,Eric Barreto,Small Business,Office Supplies,Atlantic,Low,Regular Air,Small Box,4,4,12,0,28,1,4,1,28,1
2,200.753000,0.090000,-605.370000,125.990000,8.990000,0.550000,Chuck Sachs,Consumer,Technology,Atlantic,Medium,Regular Air,Small Box,1,1,3,6,15,3,0,16,15,16
2,9.370000,0.090000,-5.260000,4.480000,1.220000,0.360000,Muhammed Lee,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,59,1,1,0,3,3,3,3,3,3
44,2277.030000,0.070000,964.100000,55.480000,6.790000,0.370000,Karl Brown,Home Office,Office Supplies,Atlantic,Medium,Regular Air,Small Box,1,3,7,4,13,7,5,14,13,14
24,39.690000,0.050000,-1.780000,1.680000,1.000000,0.350000,Karl Brown,Corporate,Office Supplies,Atlantic,High,Regular Air,Wrap Bag,1,4,11,2,16,11,3,17,16,17
50,8532.152000,0.040000,-513.790000,212.600000,52.200000,0.640000,Bobby Trafton,Small Business,Furniture,Atlantic,Medium,Delivery Truck,Jumbo Box,3,3,7,3,19,7,6,22,19,22
29,824.510000,0.010000,0.900000,27.480000,4.000000,0.750000,David Flashing,Home Office,Technology,Atlantic,High,Regular Air,Small Box,31,1,3,4,9,4,0,9,9,9
31,3081.471000,0.090000,574.980000,125.990000,4.200000,0.570000,Rick Duston,Corporate,Technology,Atlantic,Low,Regular Air,Small Box,4,3,9,2,19,9,6,23,19,23
1,17.620000,0.060000,-15.920000,11.330000,6.120000,0.420000,Troy Staebel,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Medium Box,59,1,1,6,4,3,2,4,4,4
19,1216.500000,0.100000,162.180000,67.280000,19.990000,0.400000,Nora Paige,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Small Box,31,1,3,0,1,4,3,1,1,1
27,81.900000,0.010000,4.060000,2.940000,0.960000,0.580000,Amy Cox,Small Business,Office Supplies,Atlantic,Not Specified,Regular Air,Wrap Bag,2,1,1,0,24,1,2,26,24,26
37,498.280000,0.010000,10.180000,13.480000,4.510000,0.590000,Harold Dahlen,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Small Box,1,2,5,0,17,5,1,18,17,18
47,191.130000,0.070000,38.110000,4.260000,1.200000,0.440000,Bobby Trafton,Small Business,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,2,3,9,4,23,9,6,25,23,25
18,168.950000,0.100000,-15.900000,9.780000,5.760000,0.350000,Jay Fine,Consumer,Office Supplies,Atlantic,Medium,Regular Air,Small Box,0,3,9,3,15,9,3,15,15,15
7,1043.120000,0.060000,-52.500000,150.980000,13.990000,0.380000,Nora Paige,Small Business,Technology,Atlantic,Medium,Regular Air,Medium Box,1,4,12,4,21,12,5,22,21,22
49,87.440000,0.060000,1.330000,1.760000,0.700000,0.560000,Dan Campbell,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,-262,4,10,5,31,2,2,11,31,11
32,1666.000000,0.080000,742.960000,55.480000,4.850000,0.370000,George Zrebassa,Home Office,Office Supplies,Atlantic,High,Regular Air,Small Box,61,2,5,1,1,7,6,1,1,1
43,945.900000,0.080000,105.700000,22.010000,5.530000,0.590000,Rick Duston,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Small Pack,2,2,4,2,22,4,4,24,22,24
42,71.320000,0.080000,-4.900000,1.820000,1.000000,0.400000,Eleni McCrary,Corporate,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,4,3,7,5,16,7,2,20,16,20
33,750.860000,0.000000,302.120000,21.380000,2.990000,0.360000,Frank Atkinson,Corporate,Office Supplies,Atlantic,High,Regular Air,Small Box,-174,2,6,2,30,1,3,7,30,7
14,215.310000,0.090000,-51.750000,15.280000,10.910000,0.360000,Astrea Jones,Corporate,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,1,3,7,4,24,7,5,25,24,25
14,157.330000,0.100000,-76.340000,11.350000,8.600000,0.570000,Giulietta Dortch,Consumer,Office Supplies,Atlantic,Low,Regular Air,Small Box,9,4,10,4,15,10,6,24,15,24
20,125.840000,0.100000,18.420000,6.880000,2.000000,0.390000,Cathy Hwang,Home Office,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,1,1,2,3,26,2,4,27,26,27
11,114.550000,0.050000,28.610000,10.060000,2.060000,0.390000,Damala Kotsonis,Corporate,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,7,4,10,0,22,10,0,29,22,29
14,1386.650000,0.090000,-193.580000,100.980000,35.840000,0.620000,David Flashing,Home Office,Furniture,Atlantic,Low,Delivery Truck,Jumbo Box,5,2,4,1,14,4,6,19,14,19
35,136.720000,0.090000,5.910000,4.130000,1.230000,0.550000,Dianna Arnett,Home Office,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,61,3,8,0,9,10,5,9,9,9
1,29.650000,0.050000,-16.540000,14.980000,7.690000,0.570000,Fred McMath,Small Business,Office Supplies,Atlantic,Low,Express Air,Small Box,4,3,9,4,17,9,1,21,17,21
6,62.030000,0.090000,17.310000,9.770000,6.020000,0.480000,Christy Brittain,Consumer,Furniture,Atlantic,Not Specified,Regular Air,Medium Box,30,2,6,2,8,7,4,8,8,8
7,57.030000,0.000000,-31.380000,7.280000,3.520000,0.680000,Tom Prescott,Small Business,Technology,Atlantic,High,Regular Air,Small Pack,0,4,10,1,6,10,1,6,6,6
46,611.160000,0.040000,100.220000,12.950000,4.980000,0.400000,Yana Sorensen,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Small Box,2,3,8,0,20,8,2,22,20,22
26,1462.161500,0.030000,215.430000,65.990000,5.990000,0.580000,Harold Dahlen,Consumer,Technology,Atlantic,Not Specified,Regular Air,Small Box,1,1,3,0,15,3,1,16,15,16
45,130.250000,0.050000,0.890000,2.980000,1.580000,0.390000,Brad Thomas,Corporate,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,152,1,1,2,11,6,0,11,11,11
30,453.870000,0.080000,76.590000,15.980000,4.000000,0.370000,Cynthia Voltz,Corporate,Technology,Atlantic,Not Specified,Regular Air,Small Box,2,3,7,3,26,7,5,28,26,28
33,310.990000,0.070000,106.450000,9.680000,2.030000,0.370000,Dean Percer,Consumer,Office Supplies,Atlantic,High,Regular Air,Wrap Bag,1,2,5,5,15,5,6,16,15,16
26,1514.963500,0.020000,310.190000,65.990000,4.990000,0.570000,Ben Peterman,Corporate,Technology,Atlantic,Low,Regular Air,Small Box,-200,4,10,6,28,4,2,11,28,11
7,19.360000,0.040000,-1.000000,1.980000,0.700000,0.830000,Astrea Jones,Corporate,Office Supplies,Atlantic,Critical,Express Air,Wrap Bag,1,2,5,3,21,5,4,22,21,22
21,155.730000,0.030000,42.860000,7.400000,1.710000,0.400000,Tracy Poddar,Corporate,Office Supplies,Atlantic,Not Specified,Express Air,Wrap Bag,28,1,2,2,9,3,2,9,9,9
42,793.040000,0.100000,323.080000,20.980000,1.490000,0.350000,Michael Paige,Small Business,Office Supplies,Atlantic,High,Regular Air,Small Box,61,3,9,0,10,11,5,10,10,10
36,4115.740000,0.100000,1719.470000,120.980000,9.070000,0.350000,Barry Franz,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Small Box,2,4,12,5,19,12,0,21,19,21
26,596.156000,0.100000,-97.920000,28.990000,8.590000,0.560000,Corey Roper,Small Business,Technology,Atlantic,Medium,Express Air,Medium Box,31,1,3,5,3,4,1,3,3,3
18,47.400000,0.030000,-63.030000,2.280000,5.200000,0.410000,Maureen Gastineau,Consumer,Office Supplies,Atlantic,High,Regular Air,Wrap Bag,2,3,9,4,14,9,6,16,14,16
31,934.870000,0.090000,98.690000,31.740000,12.620000,0.370000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,31,3,8,5,11,9,1,11,11,11
46,161.280000,0.010000,56.730000,3.490000,0.760000,0.390000,Alex Grayson,Consumer,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,2,1,2,1,23,2,3,25,23,25
29,12098.870000,0.040000,-969.050000,400.980000,42.520000,0.710000,Muhammed Yedwab,Consumer,Furniture,Atlantic,Not Specified,Delivery Truck,Jumbo Box,0,4,12,4,3,12,4,3,3,3
4,8.870000,0.090000,-5.140000,1.950000,1.630000,0.460000,Damala Kotsonis,Corporate,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,-226,3,8,1,23,1,6,9,23,9
2,25.090000,0.070000,-17.600000,8.040000,8.940000,0.400000,Astrea Jones,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Small Box,30,4,11,1,6,12,3,6,6,6
12,714.391000,0.000000,-62.330000,65.990000,8.990000,0.580000,Chris Cortes,Consumer,Technology,Atlantic,Low,Regular Air,Small Box,2,1,3,1,16,3,3,18,16,18
15,502.800000,0.000000,-19.100000,30.980000,19.510000,0.360000,Dan Campbell,Small Business,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,0,2,4,1,10,4,1,10,10,10
33,468.460000,0.010000,-292.700000,12.990000,14.370000,0.730000,Rick Duston,Corporate,Furniture,Atlantic,Low,Regular Air,Large Box,0,2,5,2,12,5,2,12,12,12
23,2357.450000,0.020000,-108.800000,100.980000,35.840000,0.620000,Corey Roper,Small Business,Furniture,Atlantic,Low,Delivery Truck,Jumbo Box,0,2,6,0,1,6,0,1,1,1
34,817.530000,0.030000,76.630000,22.840000,11.540000,0.390000,Amy Cox,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Small Box,28,1,2,4,6,3,4,6,6,6
1,55.430000,0.010000,-48.910000,35.440000,19.990000,0.380000,Sara Luxemburg,Small Business,Office Supplies,Atlantic,High,Regular Air,Small Box,1,4,10,3,22,10,4,23,22,23
6,1086.390000,0.030000,-311.230000,167.270000,35.000000,0.850000,Christy Brittain,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Large Box,2,4,10,4,22,10,6,24,22,24
1,61.098000,0.020000,-257.720000,65.990000,5.920000,0.550000,Eric Murdock,Home Office,Technology,Atlantic,Not Specified,Regular Air,Small Box,61,3,9,6,2,11,4,2,2,2
42,4373.853500,0.040000,963.680000,125.990000,7.690000,0.590000,Paul Knutson,Corporate,Technology,Atlantic,Critical,Express Air,Small Box,31,1,1,1,11,2,4,11,11,11
28,2860.190000,0.040000,458.400000,105.290000,10.120000,0.790000,Cynthia Voltz,Corporate,Furniture,Atlantic,High,Express Air,Large Box,1,1,1,3,13,1,4,14,13,14
29,2925.780000,0.030000,1041.290000,100.980000,7.180000,0.400000,Janet Martin,Corporate,Technology,Atlantic,Not Specified,Regular Air,Small Box,1,2,4,2,29,4,3,30,29,30
1,142.240000,0.080000,-62.190000,100.890000,42.000000,0.610000,Nicole Brennan,Consumer,Furniture,Atlantic,Critical,Delivery Truck,Jumbo Drum,30,2,4,3,8,5,5,8,8,8
49,570.430000,0.070000,78.890000,11.480000,5.430000,0.360000,Christy Brittain,Consumer,Office Supplies,Atlantic,Low,Regular Air,Small Box,2,2,4,6,22,4,1,24,22,24
15,803.040000,0.080000,282.320000,55.480000,6.790000,0.370000,Jennifer Patt,Home Office,Office Supplies,Atlantic,Critical,Regular Air,Small Box,2,1,2,3,26,2,5,28,26,28
19,88.610000,0.010000,21.470000,3.800000,1.490000,0.380000,Elpida Rittenbach,Consumer,Office Supplies,Atlantic,Critical,Express Air,Small Box,61,3,8,6,1,10,4,1,1,1
50,336.060000,0.010000,-240.780000,6.480000,8.880000,0.370000,David Wiener,Consumer,Office Supplies,Atlantic,Medium,Regular Air,Small Box,2,3,9,2,15,9,4,17,15,17
50,477.530000,0.090000,197.760000,9.780000,1.390000,0.390000,Elpida Rittenbach,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,28,1,2,4,6,3,4,6,6,6
3,315.280000,0.080000,-261.550000,99.990000,19.990000,0.520000,David Wiener,Consumer,Technology,Atlantic,Medium,Regular Air,Small Box,0,1,2,3,25,2,3,25,25,25
19,796.140000,0.030000,320.070000,41.940000,2.990000,0.350000,David Wiener,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,1,2,5,6,23,5,0,24,23,24
18,2389.300000,0.010000,589.380000,128.240000,12.650000,0.240000,Elpida Rittenbach,Consumer,Furniture,Atlantic,Critical,Regular Air,Medium Box,0,3,7,6,25,7,6,25,25,25
7,128.620000,0.070000,-27.780000,17.670000,8.990000,0.470000,David Wiener,Consumer,Furniture,Atlantic,Critical,Regular Air,Small Pack,2,1,1,3,20,1,5,22,20,22
9,740.200000,0.050000,239.940000,83.980000,5.010000,0.380000,Elpida Rittenbach,Consumer,Office Supplies,Atlantic,Low,Express Air,Small Box,59,1,2,0,1,4,3,1,1,1
35,43.570000,0.100000,-19.170000,1.260000,0.700000,0.810000,Peter McVee,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,1,1,3,3,17,3,4,18,17,18
29,1193.650000,0.070000,507.580000,40.980000,2.990000,0.360000,Karen Carlisle,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,-263,3,9,2,30,1,5,10,30,10
4,40.020000,0.020000,-1.280000,9.930000,1.090000,0.430000,Stefania Perrino,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,2,2,5,3,19,5,5,21,19,21
46,1895.550000,0.060000,807.620000,40.970000,1.990000,0.420000,Jay Fine,Consumer,Technology,Atlantic,Low,Regular Air,Small Pack,122,3,8,1,4,12,4,4,4,4
1,316.610000,0.100000,-187.290000,291.730000,48.800000,0.560000,Paul Lucas,Corporate,Furniture,Atlantic,High,Delivery Truck,Jumbo Drum,-262,4,11,1,2,2,5,13,2,13
20,5418.680000,0.070000,332.300000,280.980000,35.670000,0.660000,George Zrebassa,Small Business,Furniture,Atlantic,Low,Delivery Truck,Jumbo Box,-55,2,5,0,31,4,1,6,31,6
48,269.370000,0.050000,-103.550000,5.740000,5.010000,0.390000,George Zrebassa,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,3,3,9,5,22,9,1,25,22,25
39,7338.790000,0.030000,4031.620000,204.100000,13.990000,0.370000,Karl Brown,Corporate,Technology,Atlantic,Low,Regular Air,Medium Box,151,1,2,0,6,7,4,6,6,6
27,177.950000,0.090000,-61.750000,6.480000,6.000000,0.370000,Evan Henry,Corporate,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,61,3,9,2,12,11,0,12,12,12
2,381.600000,0.100000,-319.020000,193.170000,19.990000,0.710000,Alyssa Tate,Small Business,Office Supplies,Atlantic,Low,Regular Air,Small Box,-202,3,9,6,2,2,0,13,2,13
25,831.520000,0.070000,259.470000,35.410000,1.990000,0.430000,Michael Stewart,Small Business,Technology,Atlantic,Critical,Regular Air,Small Pack,0,3,8,1,21,8,1,21,21,21
14,1068.790000,0.070000,56.050000,76.720000,19.950000,0.540000,Paul Lucas,Corporate,Office Supplies,Atlantic,Low,Regular Air,Large Box,0,4,10,2,20,10,2,20,20,20
49,2012.140000,0.070000,241.740000,40.970000,14.450000,0.570000,Shirley Jackson,Corporate,Furniture,Atlantic,Medium,Regular Air,Large Box,1,1,3,2,24,3,3,25,24,25
49,295.240000,0.080000,-279.930000,5.810000,8.490000,0.390000,Natalie Webber,Corporate,Office Supplies,Atlantic,Low,Express Air,Small Box,0,2,6,2,27,6,2,27,27,27
4,481.270000,0.020000,-181.270000,113.980000,30.000000,0.690000,Damala Kotsonis,Corporate,Furniture,Atlantic,Low,Delivery Truck,Jumbo Drum,2,2,6,1,19,6,3,21,19,21
16,226.810000,0.050000,-5.370000,14.450000,7.170000,0.380000,Karen Carlisle,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Small Box,61,2,4,2,4,6,0,4,4,4
44,2318.213500,0.070000,583.750000,65.990000,2.790000,0.560000,Katherine Murray,Home Office,Technology,Atlantic,Medium,Regular Air,Small Box,0,1,2,0,6,2,0,6,6,6
16,5403.750000,0.080000,103.830000,355.980000,58.920000,0.640000,Eric Barreto,Small Business,Furniture,Atlantic,High,Delivery Truck,Jumbo Drum,2,1,3,2,18,3,4,20,18,20
36,305.620000,0.100000,-129.860000,8.740000,8.290000,0.380000,Fred McMath,Small Business,Office Supplies,Atlantic,High,Regular Air,Small Box,1,2,5,6,13,5,0,14,13,14
46,157.870000,0.000000,-115.800000,3.280000,3.970000,0.560000,Berenike Kampe,Corporate,Office Supplies,Atlantic,High,Regular Air,Wrap Bag,2,4,10,1,18,10,3,20,18,20
4,1660.860000,0.040000,-164.590000,415.880000,11.370000,0.570000,Dean Percer,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,2,2,6,6,24,6,1,26,24,26
22,9062.440000,0.050000,3858.280000,420.980000,19.990000,0.350000,Muhammed Lee,Consumer,Office Supplies,Atlantic,High,Regular Air,Small Box,-117,4,12,5,8,8,0,13,8,13
3,173.330000,0.090000,-121.390000,52.990000,19.990000,0.810000,Noel Staavos,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,1,4,10,5,16,10,6,17,16,17
23,2433.550000,0.050000,355.930000,125.990000,8.080000,0.570000,Bobby Trafton,Small Business,Technology,Atlantic,Low,Regular Air,Small Box,5,2,6,0,22,6,5,27,22,27
14,78.440000,0.090000,11.020000,5.980000,1.490000,0.390000,Karl Brown,Home Office,Office Supplies,Atlantic,Critical,Regular Air,Small Box,2,2,6,0,15,6,2,17,15,17
28,229.430000,0.080000,61.090000,7.780000,2.500000,0.380000,Erica Hernandez,Small Business,Office Supplies,Atlantic,Not Specified,Express Air,Small Box,1,4,12,2,21,12,3,22,21,22
36,123.130000,0.050000,20.570000,3.290000,1.350000,0.400000,Tony Molinari,Corporate,Office Supplies,Atlantic,Low,Express Air,Wrap Bag,-141,2,6,1,28,2,0,7,28,7
15,2172.515000,0.060000,32.750000,175.990000,8.990000,0.570000,Elizabeth Moffitt,Consumer,Technology,Atlantic,High,Regular Air,Small Box,1,3,8,4,14,8,5,15,14,15
28,2160.270000,0.090000,-818.320000,80.980000,35.000000,0.810000,Harold Dahlen,Corporate,Office Supplies,Atlantic,Medium,Regular Air,Large Box,31,2,5,1,1,6,4,1,1,1
46,134.420000,0.050000,9.340000,2.880000,1.010000,0.550000,David Flashing,Home Office,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,1,3,8,3,23,8,4,24,23,24
26,149.700000,0.050000,-132.630000,5.400000,7.780000,0.370000,Berenike Kampe,Corporate,Office Supplies,Atlantic,Not Specified,Express Air,Small Box,2,2,5,2,27,5,4,29,27,29
5,284.673500,0.040000,-247.240000,65.990000,8.990000,0.560000,Noel Staavos,Home Office,Technology,Atlantic,Low,Express Air,Small Box,151,1,1,5,9,6,2,9,9,9
6,751.710000,0.090000,50.830000,131.120000,0.990000,0.550000,Deanra Eno,Corporate,Office Supplies,Atlantic,High,Regular Air,Small Box,0,2,5,1,8,5,1,8,8,8
35,5311.973000,0.020000,1142.080000,179.990000,13.990000,0.570000,Fred McMath,Small Business,Technology,Atlantic,Medium,Regular Air,Medium Box,2,3,7,4,16,7,6,18,16,18
11,183.320000,0.040000,-61.100000,15.990000,9.400000,0.490000,Chuck Sachs,Consumer,Technology,Atlantic,Medium,Regular Air,Small Box,61,3,8,4,12,10,2,12,12,12
5,98.660000,0.100000,-19.520000,18.970000,9.030000,0.370000,Chris Cortes,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,2,1,1,0,19,1,2,21,19,21
38,123.260000,0.020000,-4.730000,3.260000,1.860000,0.410000,Raymond Fair,Small Business,Office Supplies,Atlantic,High,Regular Air,Wrap Bag,2,3,7,6,29,7,1,31,29,31
5,2361.100000,0.010000,-1042.710000,449.990000,49.000000,0.380000,Chuck Sachs,Consumer,Technology,Atlantic,Medium,Delivery Truck,Jumbo Drum,1,2,4,3,29,4,4,30,29,30
48,2011.460000,0.010000,171.070000,41.320000,8.660000,0.760000,Bobby Trafton,Corporate,Furniture,Atlantic,Low,Regular Air,Medium Box,95,3,9,2,12,12,6,16,12,16
31,87.320000,0.080000,-1.180000,2.940000,0.960000,0.580000,Mark Packer,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,2,3,7,0,27,7,2,29,27,29
33,77.550000,0.000000,-37.200000,2.120000,1.990000,0.550000,Eric Barreto,Small Business,Technology,Atlantic,Critical,Regular Air,Small Pack,1,1,1,4,15,1,5,16,15,16
50,329.910000,0.040000,-279.930000,6.480000,9.540000,0.370000,Noel Staavos,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,2,2,6,0,15,6,2,17,15,17
1,794.580000,0.090000,-1748.340000,808.490000,55.300000,0.400000,Ann Blume,Small Business,Technology,Atlantic,High,Delivery Truck,Jumbo Drum,31,1,3,3,11,4,6,11,11,11
41,980.950000,0.020000,234.680000,22.840000,8.180000,0.390000,Alan Shonely,Small Business,Office Supplies,Atlantic,High,Regular Air,Small Box,2,4,10,6,28,10,1,30,28,30
6,141.270000,0.080000,28.140000,21.380000,2.990000,0.370000,Katrina Willman,Consumer,Office Supplies,Atlantic,High,Express Air,Small Box,59,1,1,1,12,3,4,12,12,12
47,202.640000,0.030000,28.750000,4.130000,1.170000,0.570000,Stefania Perrino,Corporate,Office Supplies,Atlantic,Not Specified,Regular Air,Wrap Bag,1,2,5,5,21,5,6,22,21,22
36,5072.340000,0.060000,369.460000,140.850000,19.990000,0.730000,Hunter Lopez,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,29,1,2,3,9,3,4,9,9,9
12,45.630000,0.020000,15.420000,3.690000,0.500000,0.380000,Ann Blume,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Small Box,0,1,1,6,16,1,6,16,16,16
21,3685.380000,0.000000,1040.620000,170.980000,13.990000,0.750000,Janet Martin,Corporate,Furniture,Atlantic,Low,Express Air,Medium Box,-81,4,12,3,9,9,6,19,9,19
21,1090.110000,0.080000,55.870000,53.980000,5.500000,0.620000,Noel Staavos,Home Office,Technology,Atlantic,Low,Regular Air,Small Box,39,2,4,4,27,6,1,5,27,5
